signal_index,signal_date,entry_date,exit_date,n_long,n_short,long_return,short_underlying_return,pure_spread_return,overlay_excess_return,long_quality_mean,short_quality_mean,raw_dispersion_z,sma21_z,sma21_high_cross,bucket
1668,2021-02-12,2021-02-17,2021-03-18,11,11,-0.008681765521594964,-0.05171683667912163,0.04255856246462609,0.02153807542096969,65.64409524875407,53.321509716857456,2.032724746909305,1.2941374764169091,False,+0.5 to +1.5
1669,2021-02-17,2021-02-18,2021-03-19,11,11,0.025954524478513687,-0.051444541633499055,0.07856140640531381,0.03934096475735474,64.30353161248028,53.31788356395766,1.6858598186441884,1.3420520091184152,False,+0.5 to +1.5
1670,2021-02-18,2021-02-19,2021-03-22,11,11,0.0614376156000996,-0.04929741938474045,0.11186750690016921,0.05527204587566689,63.11201708452489,52.88961117754616,2.4170777633685048,1.4352412602530515,False,+0.5 to +1.5
1671,2021-02-19,2021-02-22,2021-03-23,11,11,0.08656511932989829,-0.02552968741115008,0.11147941268696385,0.05492861480432359,65.37581915667936,52.88961117754615,2.5778526963228496,1.5436051540228355,True,> +1.5
1672,2021-02-22,2021-02-23,2021-03-24,11,11,0.0613558044722456,-0.030748459099443428,0.09157740671210905,0.045500705745608855,65.37581915667936,50.04941322106345,2.4938282030903336,1.655379751584272,False,> +1.5
1673,2021-02-23,2021-02-24,2021-03-25,11,11,0.06267875834686457,-0.04273098184392343,0.10951241819333449,0.05390702967439235,66.01528670987243,51.76475488934006,2.1976200873886973,1.7233875424954124,False,> +1.5
1674,2021-02-24,2021-02-25,2021-03-26,11,11,0.08222068508796115,-0.0008168665443426694,0.08211959424685891,0.04096572201852513,66.01528670987243,51.33285635002876,1.7487787052279196,1.7482693804506888,False,> +1.5
1675,2021-02-25,2021-02-26,2021-03-29,11,11,0.10881422494565628,0.0238388134436448,0.08116042344380092,0.040654571429517776,63.75148463771795,51.33285635002876,1.7787251732091798,1.7812484350058626,False,> +1.5
1676,2021-02-26,2021-03-01,2021-03-30,11,11,0.14916703674801116,0.021845713970481486,0.12476952709308992,0.061121574125621844,66.01528670987241,51.76475488934005,1.191217363065542,1.75093176328221,False,> +1.5
1677,2021-03-01,2021-03-02,2021-03-31,11,11,0.12365665079126471,-0.0033528365040524926,0.1265397813384864,0.06202656739265585,66.33245309040956,53.36600831137605,1.584399454467559,1.7621283294674557,False,> +1.5
1678,2021-03-02,2021-03-03,2021-04-01,11,11,0.0893947109933924,-0.00039816648113577357,0.08963209395626538,0.04460476328758216,66.80170785886342,53.36600831137605,1.7651452130524157,1.7888622731518824,False,> +1.5
1679,2021-03-03,2021-03-04,2021-04-05,11,11,0.06947607394687834,0.004351180348868348,0.06453097120927127,0.03253206110658426,64.40247531159191,53.366008311376056,1.654390451507715,1.8579551602000088,False,> +1.5
1680,2021-03-04,2021-03-05,2021-04-06,11,11,0.08349316559337777,-0.0027539197968712227,0.08661773833847226,0.04312871312253946,67.25569152629025,53.36600831137605,1.5971121979970753,1.914821300000589,False,> +1.5
1681,2021-03-05,2021-03-08,2021-04-07,11,11,0.10746263113942746,0.05016753331635649,0.05402873861214412,0.02727143536841974,63.933220543138056,50.381905716551614,1.413195286101795,1.9557353817942016,False,> +1.5
1682,2021-03-08,2021-03-09,2021-04-08,11,11,0.1340447985628905,0.1003340554737655,0.029523803105104177,0.015330123610516439,66.78643675783638,51.11313240616005,1.6243238848177155,2.045750645326118,False,> +1.5
1683,2021-03-09,2021-03-10,2021-04-09,11,11,0.07288409273241482,0.06220606326910052,0.009441193698265144,0.005434621337769333,65.2094251631642,55.38990698564881,0.9830836820967486,2.0377412381198567,False,> +1.5
1684,2021-03-10,2021-03-11,2021-04-12,11,11,0.05647084084381368,0.0697144161892469,-0.013480491843347868,-0.006118029378314089,68.0626413778625,55.021619173757834,0.5098470122452403,2.0107156210545427,False,> +1.5
1685,2021-03-11,2021-03-12,2021-04-13,11,11,0.04343964338890123,0.09202738599793932,-0.04594978227076391,-0.02260150595377184,67.6086577104357,55.43010326373699,1.2429176330033362,2.043390785579088,False,> +1.5
1686,2021-03-12,2021-03-15,2021-04-14,11,11,0.016402915462246613,0.10059025654124562,-0.0778019663123301,-0.039000054815466464,65.99584631215518,55.43010326373699,0.5411186119269104,2.0000073798764846,False,> +1.5
1687,2021-03-15,2021-03-16,2021-04-15,11,11,0.08376240202641959,0.13794235741868868,-0.049222314958879416,-0.024359597634913657,67.8964820142783,54.30036788756167,-0.3890636009889363,1.8815430003862983,False,> +1.5
1688,2021-03-16,2021-03-17,2021-04-16,11,11,0.053133032572636164,0.10922851786213407,-0.05166854329191608,-0.025667648309956895,67.6086577104357,50.85829915843535,0.3578575822996037,1.76750049450237,False,> +1.5
1689,2021-03-17,2021-03-18,2021-04-19,11,11,0.07520625303741603,0.15839262052021388,-0.07323932587774078,-0.036789466027295235,67.6086577104357,52.12615095480915,0.6272143882366957,1.6874774735929725,False,> +1.5
1690,2021-03-18,2021-03-19,2021-04-20,11,11,0.03637596408530116,0.14781802951336295,-0.0985536174469153,-0.05019283677937177,67.6086577104357,52.12615095480915,1.0106919888027397,1.648993862541366,False,> +1.5
1691,2021-03-19,2021-03-22,2021-04-22,11,11,0.032255910258387595,0.14267761195259038,-0.09837082493186838,-0.050066285878310676,64.99088214226822,50.72874297246317,0.2642366397825597,1.5267986412443182,False,> +1.5
1692,2021-03-22,2021-03-23,2021-04-23,11,11,0.059927268196272566,0.16035075730193707,-0.08842089280699746,-0.04484533288978865,65.79674368897645,51.65099017914452,0.3502734726675588,1.400505150554994,False,+0.5 to +1.5
1693,2021-03-23,2021-03-24,2021-04-26,11,11,0.08721549089730579,0.16893510344634952,-0.07120644417964178,-0.03584080596133055,67.6086577104357,51.27907621435373,-0.5631841964132751,1.2270050692944414,False,+0.5 to +1.5
1694,2021-03-24,2021-03-25,2021-04-27,11,11,0.059651909593289795,0.14987286319482954,-0.07956539882011103,-0.040165408378504214,64.99088214226822,50.49690665909019,-0.5113046160023523,1.0732632682453518,False,+0.5 to +1.5
1695,2021-03-25,2021-03-26,2021-04-28,11,11,0.05269689322535856,0.12683447462001646,-0.06678220553198627,-0.03354147237401696,67.6086577104357,51.27907621435373,0.2145638830118212,0.9862379484944204,False,+0.5 to +1.5
1696,2021-03-26,2021-03-29,2021-04-29,11,11,0.06320841638223006,0.1256814152590285,-0.055922084658887095,-0.02798190521325133,67.6086577104357,52.77709940242004,0.0249627751581641,0.8867318906812168,False,+0.5 to +1.5
1697,2021-03-29,2021-03-30,2021-04-30,11,11,0.008636486006892199,0.09079639147893578,-0.07650194196772064,-0.038541338199472704,67.6086577104357,51.55362202433534,-0.0131234165635209,0.8183987611179148,False,+0.5 to +1.5
1698,2021-03-30,2021-03-31,2021-05-03,11,11,0.03152624456786267,0.07027672648648783,-0.03664040069091051,-0.018138083114516812,67.60284213099989,48.989564879884135,-0.3725773193670447,0.7073284405291327,False,+0.5 to +1.5
1699,2021-03-31,2021-04-01,2021-05-04,11,11,0.09868410004038108,0.05388903850508488,0.041901061620970625,0.021129300720582125,66.09244005735707,46.67001644744474,0.3177223511578609,0.6251631567851227,False,+0.5 to +1.5
1700,2021-04-01,2021-04-05,2021-05-05,11,11,0.09017923643466465,0.060169711191063166,0.027724821873827733,0.014117159221387177,66.09244005735707,46.67001644744474,0.3596726733700959,0.5516044999205623,False,+0.5 to +1.5
1701,2021-04-05,2021-04-06,2021-05-06,11,11,0.06898785761835714,0.053250551670449835,0.014316413574813376,0.0074137705981265215,62.401630986408485,46.67001644744474,0.0106902945509296,0.4614210266005112,False,-0.5 to +0.5
1702,2021-04-06,2021-04-07,2021-05-07,11,11,0.10233945036422706,0.07925047640385403,0.020691651110830454,0.010565986157084463,62.401630986408485,46.67001644744474,-0.1860506512247722,0.3704722564881307,False,-0.5 to +0.5
1703,2021-04-07,2021-04-08,2021-05-10,11,11,0.08814009474122197,0.05922396503467893,0.026529048770769722,0.013455356642029865,62.401630986408485,46.67001644744474,0.0134453068522355,0.2787621037868931,False,-0.5 to +0.5
1704,2021-04-08,2021-04-09,2021-05-11,11,11,0.08114649266809341,0.06259489906570988,0.016592088258996374,0.008551468497406579,62.401630986408485,46.67001644744474,-0.2537025037388467,0.2083648784226618,False,-0.5 to +0.5
1705,2021-04-09,2021-04-12,2021-05-12,11,11,0.04923234089040092,0.014212953899605953,0.03419426456802169,0.017191750379247438,62.401630986408485,46.67001644744474,-0.335800447534096,0.160269857377598,False,-0.5 to +0.5
1706,2021-04-12,2021-04-13,2021-05-13,11,11,0.00613663061836214,0.05053958535519999,-0.04352452777591708,-0.021788988425544668,61.46516575925839,47.211148051868584,-0.5553044244003805,0.0578747416209213,False,-0.5 to +0.5
1707,2021-04-13,2021-04-14,2021-05-14,11,11,0.012082591861889144,0.05833553669647486,-0.04541349066962814,-0.022692361835641616,62.56513370474213,44.40525847912118,0.0290172099690167,0.0286518639698357,False,-0.5 to +0.5
1708,2021-04-14,2021-04-15,2021-05-17,11,11,0.016467424706743176,0.030511646450990016,-0.014205054404640722,-0.00692339101991878,66.03326918339422,41.96915559872988,-0.1103760215566805,0.0445976158046568,False,-0.5 to +0.5
1709,2021-04-15,2021-04-16,2021-05-18,11,11,0.008085912344640197,0.03551763857506671,-0.027208227582594783,-0.013406450274118204,64.99965945798506,41.99942701716012,-0.4813956552921026,-0.003156242018897,False,-0.5 to +0.5
1710,2021-04-16,2021-04-19,2021-05-19,11,11,0.001247132008379678,0.010427920651904538,-0.009398698000234218,-0.0044166895264399295,64.99965945798506,44.7605662055715,-0.6526745025365539,-0.0760299802702078,False,-0.5 to +0.5
1711,2021-04-19,2021-04-20,2021-05-20,11,11,0.004581776244351922,0.03918905816518352,-0.03372328288176519,-0.016713709002658592,64.99965945798506,45.55285594615246,-0.3604655636840693,-0.154230547288155,False,-0.5 to +0.5
1712,2021-04-20,2021-04-22,2021-05-21,11,11,-0.00210192412913132,0.003971147097823069,-0.006321681626124148,-0.0028370515827524307,66.6873833356292,45.720077898268535,-0.2204296008377595,-0.1818878855381699,False,-0.5 to +0.5
